account_url,account_name,account_subscriber_count,june_drop,strike_number
https://www.facebook.com/groups/115702945209925,The Real Worldwide Truth Movement!,38490,-71%,49.0
https://www.facebook.com/groups/934290230389487,Stand Up To End The Tyranny Worldwide,3920,,71.0
https://www.facebook.com/groups/370128857024287,Patriots of Canada,4413,-25%,65.0
https://www.facebook.com/groups/638218223236067,James Woods for Gov of California,11800,-54%,51.0
https://www.facebook.com/groups/228142555200570,Reopen California...NOW!,11286,-81%,80.0
https://www.facebook.com/groups/309020163445830,Collective Action Against Bill Gates. We Wont Be POISONED!!!,2532,-33%,50.0
https://www.facebook.com/groups/129126187195865,THRIVE MOVEMENT,25331,-64%,52.0
https://www.facebook.com/497786560400199,The Official President Donald J. Trump Fan Club,16660,-79%,51.0
https://www.facebook.com/groups/478302976039025,Forum For Canadian Sovereignty,2934,2%,62.0
https://www.facebook.com/188295541208911,Vaccine Resistance Movement: VRM Updates & News From The Trenches,39319,-42%,166.0
https://www.facebook.com/groups/230040138059037,Collective Action Network,8008,-85%,50.0
https://www.facebook.com/groups/1645790582350852,MA 4 Trump,14313,10%,67.0
https://www.facebook.com/groups/1660084387554758,Truth Train,8000,-66%,69.0
https://www.facebook.com/groups/1281375491930209,Conspiracy Theory & Alternative News,1589,-89%,49.0
https://www.facebook.com/1397301420532115,NWO FREEDOM FIGHTERS,21482,-83%,51.0
https://www.facebook.com/groups/1406004486315476,Humanity vs Insanity - The CRANE Report,15233,-71%,67.0
https://www.facebook.com/groups/276737210169738,Bill Gates Won't Save You!!!,5667,79%,59.0
https://www.facebook.com/groups/345067226500822,Vi siger nej til tvungen brug af mundbind,11932,,46.0
https://www.facebook.com/groups/150885993001280,Californians Against Unconstitutional Health Orders,5012,-51%,47.0
https://www.facebook.com/groups/1167467090082059,Recall Governor Pritzker,15692,-71%,50.0
https://www.facebook.com/groups/465951613750569,Millions of Canadians Despise Justin Trudeau,6771,-81%,55.0
https://www.facebook.com/42443142966,The British Constitution Group,7862,-80%,61.0
https://www.facebook.com/groups/234150374025056,5G - dangers & health problems discussion,15674,-56%,47.0
https://www.facebook.com/groups/1908788856028251,David Icke Awakening People,6962,-57%,56.0
https://www.facebook.com/groups/110883345731728,Ontario Civil Liberties Association,7040,106%,66.0
https://www.facebook.com/groups/121429067911803,ROKOTUSKRIITTISET,5107,-84%,72.0
https://www.facebook.com/groups/266722770872225,"Stop (5G, Smart Meters & Geoengineering) Globally",3544,360%,54.0
https://www.facebook.com/groups/147735118603252,Støt Læger uden Sponsor,6005,-55%,72.0
https://www.facebook.com/1387560021464629,Wrong Vaccines,3413,-87%,46.0
https://www.facebook.com/groups/1087461367969247,"Stop GeoEngineering, Chemtrails, Bio-hacking CRISPR, GMO, WeDoNotConsent",16748,-64%,47.0
https://www.facebook.com/groups/548088436084442,Restore Ohio,25446,-74%,49.0
https://www.facebook.com/1198002033544520,Bring Vaxxed to Australia/New Zealand,12029,9%,68.0
https://www.facebook.com/groups/216216185397065,Truth Revolution,34950,-76%,87.0
https://www.facebook.com/groups/1392896167629554,"Sjálfsónæmissjúkdómar gigt, MS. narcolepsy af völdum bóluefna.",32,,47.0
https://www.facebook.com/groups/1504660772984268,Zero Hedge Community,10699,-54%,59.0
https://www.facebook.com/groups/1178453042284676,Friends of Candace Owens,8717,-66%,36.0
https://www.facebook.com/groups/537562479751934,NAŞUL TV CANADA,42138,-73%,36.0
https://www.facebook.com/groups/2341122836194130,L'Eretico,30387,,39.0
https://www.facebook.com/groups/773741529826244,nee tegen 1.5 meter,13194,-33%,45.0
https://www.facebook.com/98258276788,"Arnica - Parents' Support Network, Promoting Natural Immunity",40983,-11%,40.0
https://www.facebook.com/groups/284182619499733,Stop à la dictature sanitaire,46044,,36.0
https://www.facebook.com/groups/462043044271038,Australia-wide Community Board No Rules,2558,-60%,42.0
https://www.facebook.com/groups/114650642075354,We Hate the Toronto Star,3358,3%,36.0
https://www.facebook.com/groups/701638147068376,STOP THE SALE OF VICTORIA (PUBLIC GROUP),6405,,37.0
https://www.facebook.com/220595248293568,Against the Grain: News You're Not Supposed to Know,2682,-68%,40.0
https://www.facebook.com/groups/1870642299838605,SMART METERS Health Problems U.K.,20014,125%,
https://www.facebook.com/groups/525284814282765,USA/EU Corporate Media Lies & Deception: Betraying Own People,16761,115%,41.0
https://www.facebook.com/groups/1666514490269927,Jews For Trump,5513,-78%,37.0
https://www.facebook.com/1692171564398500,Women SCOUTS for TRUMP (c),10642,-85%,37.0
https://www.facebook.com/groups/2422199321239095,New Jersey For Medical Freedom #NJ4Freedom,5360,-78%,45.0
https://www.facebook.com/groups/302370537154766,KJV Christians exposing Evil NWO,58,0%,42.0
https://www.facebook.com/333589004105132,Canadian Freedom Fighters,16097,-69%,43.0
https://www.facebook.com/1504853119843422,Trump Strong,15962,-83%,41.0
https://www.facebook.com/26012226159,Free Republic on Facebook (Free Republic Official),13192,-67%,43.0
https://www.facebook.com/1681548138813700,Trump Keep America Great 2020,22894,61%,37.0
https://www.facebook.com/groups/948029532008113,"INFOWARS  BAD, ORANGE MAN BAD",3555,-84%,37.0
https://www.facebook.com/groups/2313181662300314,TRUMP TRUTHERS,4966,45%,39.0
https://www.facebook.com/groups/1822813517983561,The”ALBERTA SENTINEL”,2429,-53%,
https://www.facebook.com/groups/2038001679858522,NM 33 COUNTIES UNITE ❤🇺🇸,6428,-74%,40.0
https://www.facebook.com/groups/384329618713893,Friends of Alex Jones,3149,-79%,41.0
https://www.facebook.com/111955902179503,Stuart Varney - Conservative Economic Journalist,13940,-79%,38.0
https://www.facebook.com/groups/1046441642137487,'FACEBOOK CENSORED NEWS',2296,-61%,36.0
https://www.facebook.com/groups/364377720935252,Banned Paul Joseph  Watson,6116,-52%,44.0
https://www.facebook.com/groups/2696645773683934,"Victorians For Safe Technology , Human Rights & Health Concerns.",10953,-7%,38.0
https://www.facebook.com/groups/864249447410815,Viruswaanzin VZW,9896,-73%,45.0
https://www.facebook.com/groups/561831830860317,Stranger Than Fiction News Group,4314,-21%,36.0
https://www.facebook.com/groups/1994538567462153,VACINAS: O maior CRIME da história!,9523,3%,
https://www.facebook.com/groups/951600308290058,Pharmaceuticals Exposed,4838,-15%,38.0
https://www.facebook.com/groups/835147217006697,Unmask California,5492,156%,44.0
https://www.facebook.com/groups/2120783217972354,BelowtheRADAR,1000,-41%,36.0
https://www.facebook.com/groups/260197514342424,"The World belongs to the people, insects, animals, plants, minerals etc",3599,114%,37.0
https://www.facebook.com/groups/607129126546690,#OpenCTNow,7236,-66%,37.0
https://www.facebook.com/groups/1034771033618577,Unmask Wichita / Unmask SedgCO,7586,,40.0
https://www.facebook.com/groups/710619753102925,"Stå Upp,  Dom Ljuger! www.domljuger.nu",4219,-72%,40.0
https://www.facebook.com/groups/1591321524466392,Vi som har fått nok av diktaturet på stortinget!,10819,-58%,36.0
https://www.facebook.com/groups/764559537407994,#ReopenNY,2034,-79%,41.0
https://www.facebook.com/groups/198828283964436,UN WAKE UP CALL,2995,-60%,38.0
https://www.facebook.com/groups/678333832567878,Synergetic Humans,1393,0%,39.0
https://www.facebook.com/groups/1470490116599778,We Say ''NO'' To The New World Order-One World Government.,2867,-79%,36.0
https://www.facebook.com/groups/590135901174535,Texas Medical Freedom Fighters,1392,-85%,44.0
https://www.facebook.com/108655705888371,Australian Climate Sceptics Group,5402,-65%,40.0
https://www.facebook.com/groups/633730690805298,Stop ID2020,7185,-51%,40.0
https://www.facebook.com/groups/759194684209220,"Geoengineering - Weather Warfare, Chemtrails, 5G, Technocracy, IoT",6530,86%,38.0
https://www.facebook.com/groups/176428793294931,The News You Won't See On Tv.,435,60%,41.0
https://www.facebook.com/groups/2316028331757341,NZ UNDER ATTACK,2433,53%,40.0
https://www.facebook.com/322918498223927,GLOBAL AWARENESS UNITE,4564,-9%,38.0
https://www.facebook.com/groups/200711727064370,Exposition of NEW WORLD ORDER,4714,-60%,36.0
https://www.facebook.com/306533369383446,CLIMATE CHANGE IS A HOAX!,7356,-10%,36.0
https://www.facebook.com/groups/126443235292494,CoronaVirus Conspiracy Theories,10532,-51%,39.0
https://www.facebook.com/groups/950700405128001,Depopulation and Pharmaceutical Profit via Vaccinations,66,104%,36.0
https://www.facebook.com/groups/1977885802527369,TRUTH INTERNATIONAL,1300,-40%,
https://www.facebook.com/groups/733004286795147,Escape The Prison Matrix,4010,-37%,42.0
https://www.facebook.com/groups/2281727692105290,why we don't consent to mandated vaccinations & evidenceing  supporting it,980,433%,37.0
https://www.facebook.com/groups/865414460631507,Medical Freedom Australia,19275,,41.0
https://www.facebook.com/groups/1546163188971928,Samsæriskenningar og Hulin Þekking,3732,8%,39.0
https://www.facebook.com/groups/879407672184163,Biden is not my President,10480,,35.0
https://www.facebook.com/groups/599807110642987,The Angry Albertan,6091,133%,31.0
https://www.facebook.com/groups/178197966731647,Tucker Carlson Fox News,60106,,30.0
https://www.facebook.com/groups/474969772888207,The Ingraham Angle,13259,-65%,35.0
https://www.facebook.com/groups/912645175849495,Governor Whitmer Is Bad For Michigan,18723,-67%,30.0
https://www.facebook.com/groups/389315925744733,STOP The Great Reset,14354,,33.0
https://www.facebook.com/groups/1592734257659285,News2morrow,2443,-66%,31.0
https://www.facebook.com/groups/308079393899436,The Defenders Of Conservatism,5509,,30.0
https://www.facebook.com/107023686000671,Facebook Conservatives,13516,-67%,31.0
https://www.facebook.com/groups/654988485093212,Your Voice Matters - Mobilization Group,2499,,33.0
https://www.facebook.com/groups/597635393766528,Friends Seeking Truth Together,1610,-14%,32.0
https://www.facebook.com/groups/1897960900244538,CITIZEN Reporter,2036,-73%,30.0
https://www.facebook.com/1542734992659811,Canadian Coalition for Responsible Government,5561,-60%,35.0
https://www.facebook.com/329620620894984,Against Political Correctness,4621,-52%,30.0
https://www.facebook.com/groups/213086783472605,Michiganders against Whitmer,18361,-82%,33.0
https://www.facebook.com/groups/639131720366879,SAVING SCOTLAND - COMMUNITY AWARE SCOTLAND GROUP,2795,,33.0
https://www.facebook.com/1361786743870068,Tampa Bay Trump Club,10000,-67%,32.0
https://www.facebook.com/groups/600853954121679,No New World Order International. Ireland.,3761,-3%,35.0
https://www.facebook.com/124960521048580,Werner Altnickel - Globale Vergiftung,24795,-64%,32.0
https://www.facebook.com/groups/824710497595077,Sveriges folk kräver yttrandefrihet och demokrati,9062,-65%,30.0
https://www.facebook.com/groups/322316471219126,Richplanet.net Appreciation Society,2840,-48%,34.0
https://www.facebook.com/groups/1250773301799802,Lawful America,5910,-44%,31.0
https://www.facebook.com/139276759772962,VOTE TRUMP ONLY - THE AMERICAN PARTY RISING,36116,-73%,30.0
https://www.facebook.com/groups/880486719137010,OK Liberty Advocates,11779,,35.0
https://www.facebook.com/groups/214082711937977,Bergman Family Chiropractic,3207,-23%,30.0
https://www.facebook.com/groups/2080047668915966,"Agenda 21: Depopulation, Monsanto, Chemtrails and Vaccines (by N.T.O.)",1819,-29%,31.0
https://www.facebook.com/groups/1767141336665989,Conservative Daily,4425,24%,30.0
https://www.facebook.com/groups/2333404530314265,Conservative Americans for Trump,5445,-80%,30.0
https://www.facebook.com/groups/443787693008469,Unify The West,3064,-67%,34.0
https://www.facebook.com/groups/1901353320180341,Facebook Censorship- 1.0  In Question of a Class Action lawsuit,6553,-22%,
https://www.facebook.com/groups/1114674625302110,Eyes Wide Open,11246,12%,30.0
https://www.facebook.com/groups/612615875999987,Jack Windsor Fan Club,9925,-61%,34.0
https://www.facebook.com/groups/306477473132653,Nationale Bond tegen Overheidszaken (Forum),7376,-62%,31.0
https://www.facebook.com/groups/6551493178,Jim Sinclair's JSMineset,6348,-23%,32.0
https://www.facebook.com/groups/687548678005571,Enlightened Planet Solutions,13595,96%,32.0
https://www.facebook.com/151844968819976,Conservative Business Journal,15121,-74%,35.0
https://www.facebook.com/groups/655812021910254,ReOpen San Diego,3711,-25%,35.0
https://www.facebook.com/groups/707627759598338,Proud Canadian Deplorables,2145,-69%,35.0
https://www.facebook.com/groups/601457473284916,Exposing elite NWO Level 2,6230,-4%,32.0
https://www.facebook.com/groups/273619983914170,Scotland Against Lockdown - Group,3078,,31.0
https://www.facebook.com/groups/230824260340671,MTHFR Gene Mutation,28918,-47%,32.0
https://www.facebook.com/374394582995703,Stop5G Legal Resistance - Research Stop5G(dot)net,35364,-32%,34.0
https://www.facebook.com/groups/1721094594793559,The Eyebrary,4125,-60%,30.0
https://www.facebook.com/groups/885736278556176,Dutch Patriots,10729,-45%,32.0
https://www.facebook.com/groups/662382097487586,TRUTHERS OF THE WORLD UNITE,1453,-68%,30.0
https://www.facebook.com/groups/1019787714874721,THE  CULL OF  MAN,347,-63%,30.0
https://www.facebook.com/groups/259102612134453,Truth Seekers UK,1922,980%,30.0
https://www.facebook.com/groups/150671191753274,Conspiracy Research,13256,-37%,31.0
https://www.facebook.com/groups/214161472795875,Advanced Medicine,3795,-29%,34.0
https://www.facebook.com/245827259322405,סוף עידן התמימות! An end to the age of Naivety,5687,-8%,31.0
https://www.facebook.com/groups/504212719691742,Cosmic Reality,1681,19%,34.0
https://www.facebook.com/groups/322295607901974,WAKE UP CALL to Agenda 21,3384,-53%,31.0
https://www.facebook.com/421205074923116,Vaccine Abolition Society,5007,-64%,35.0
https://www.facebook.com/112838178884350,Climate Change Battle Royale,24671,-60%,30.0
https://www.facebook.com/groups/500943493974086,NWO - New Woke Order - WE DO NOT CONSENT!,17316,-72%,31.0
https://www.facebook.com/groups/535341720506353,FIRE FAUCI!!,1650,-51%,30.0
https://www.facebook.com/groups/124300624335136,Don't drink the kool-aid,270,-26%,33.0
https://www.facebook.com/428728057490431,Understand the Constitution of the Commonwealth of Australia,12719,,32.0
https://www.facebook.com/groups/561812047816290,"We, The People of New Zealand",800,-20%,30.0
https://www.facebook.com/550318355338374,Deplorables USA,3917,-35%,35.0
https://www.facebook.com/groups/315159549534193,Bring Vaxxed to Australia/NZ,1053,,33.0
https://www.facebook.com/groups/756339098049947,World Resistance to the N.W.O,4577,-85%,35.0
https://www.facebook.com/groups/1781976355354759,Ground Zero w/ Clyde Lewis Fans,5127,-68%,29.0
https://www.facebook.com/1442319162487453,DEMISIA IOHANNIS,51908,-72%,27.0
https://www.facebook.com/groups/204820377610793,Media Manipulation,3917,,28.0
https://www.facebook.com/groups/1115036398671091,Hood Republicans,4456,-74%,29.0
https://www.facebook.com/groups/1646236362258127,Watchmen on the Wall (News Group),4861,-32%,27.0
https://www.facebook.com/groups/211051720211057,David J. Harris Jr. for US Congress,9508,-69%,28.0
https://www.facebook.com/groups/257912518942800,Open Wisconsin Now,7278,-79%,29.0
https://www.facebook.com/groups/358310851193262,Tucker Carlson Fans,4330,-93%,27.0
https://www.facebook.com/groups/1554907351500189,NWO FREEDOM FIGHTERS CANADA,4124,-87%,27.0
https://www.facebook.com/groups/139764233318413,NASUL RADU MORARU - Platforma 1 MILION DE ROMANI ca noi pot schimba ROMANIA,16505,-61%,27.0
https://www.facebook.com/212504319661895,YELLOW VESTS CANADA!!,2920,-76%,27.0
https://www.facebook.com/groups/532499460771164,"99% United States ""It's us and them""",3072,-78%,27.0
https://www.facebook.com/groups/1505947649587583,California conservatives,6654,-58%,29.0
https://www.facebook.com/823568891162965,Conservative Party,17219,-12%,28.0
https://www.facebook.com/groups/496569310702132,Powdered Wig Society Group,4250,-53%,29.0
https://www.facebook.com/groups/1880789072182226,End Time Evidence & Prophecy Updates,97366,-58%,29.0
https://www.facebook.com/groups/574371406376130,JAY INSLEE YOU'RE FIRED!!,8244,-79%,29.0
https://www.facebook.com/groups/322197341166769,Truth Beckons - No Timeline,13909,-39%,29.0
https://www.facebook.com/groups/602241169943026,Armenians for Trump,5889,-61%,29.0
https://www.facebook.com/981902888492081,Conservative Causes Connection,12936,-68%,29.0
https://www.facebook.com/135846143235096,The Global News and Views,12039,51%,28.0
https://www.facebook.com/groups/140974192591401,Föreningen Cui Bono,1230,-61%,28.0
https://www.facebook.com/groups/538864633186827,"The Paul Joseph Watson, Alex Jones, Milo Yiannopoulos free speech fanclub",4656,-8%,28.0
https://www.facebook.com/groups/165552331397343,Canada First Conservatives,3243,-16%,27.0
https://www.facebook.com/groups/870291399658944,TETs TRUTH TUBE,8782,76%,28.0
https://www.facebook.com/groups/339869569940778,Auto Workers for Trump 2020,2823,-42%,29.0
https://www.facebook.com/groups/263417570742040,Liz Wheeler / Tipping Point OAN (One America News Network OANN) Fans Group,19921,-67%,29.0
https://www.facebook.com/groups/1943060382392975,STOP the LEFTIST INSANITY!!!!,2114,-63%,28.0
https://www.facebook.com/groups/255725452254197,Truth Rising,2860,19%,29.0
https://www.facebook.com/327261040735851,Josephine County Neighborhood Chat,14772,-69%,27.0
https://www.facebook.com/groups/543629979614829,Saznajmo istinu o Koroni,6238,-33%,28.0
https://www.facebook.com/groups/468492810214718,THE FIRMAMENT,10726,-74%,27.0
https://www.facebook.com/groups/1474816306036707,CoronaVirus Pandemic Agenda 2030 Depopulation,1016,312%,27.0
https://www.facebook.com/groups/800812099974725,State Of Jefferson -Free Of Censorship,7231,-55%,27.0
https://www.facebook.com/groups/286518351993469,Canal Conciencia Galáctica,15577,-74%,27.0
https://www.facebook.com/groups/115746541781269,Max Keiser,8558,-61%,29.0
https://www.facebook.com/groups/971223809603817,Radical Transparency,919,-16%,29.0
https://www.facebook.com/groups/300938863909315,5G News,4024,18%,27.0
https://www.facebook.com/groups/172513576441554,MARK LEVIN THE GREAT ONE RULES,4871,-34%,28.0
https://www.facebook.com/groups/428602360657504,The Blue Sky Knights,1799,-49%,27.0
https://www.facebook.com/groups/459070904861393,Recall Kansas Governor Laura Kelly 2,1645,786%,27.0
https://www.facebook.com/groups/185311694991580,Worldwide Truth Reporters,5087,,27.0
https://www.facebook.com/groups/677645176398689,Open Up Martin County,1500,-45%,29.0
https://www.facebook.com/1151214261597038,We Brought Vaxxed to the UK,4714,-25%,27.0
https://www.facebook.com/groups/1573723662918643,Rob D's Wabbit Hole,2650,-26%,27.0
https://www.facebook.com/groups/488552304667804,CHEMTRAILS ARE KILLING US TARANAKI GROUP,4562,,28.0
https://www.facebook.com/groups/1398998127001069,Healthy Together,559,,29.0
https://www.facebook.com/groups/1523207711260358,Prepare For Change - All Locations,9753,-34%,29.0
https://www.facebook.com/groups/1125787174433241,United Collective,18647,-62%,29.0
https://www.facebook.com/groups/537766773554132,Recall Illinois Gov. J.B. Pritzker,30972,-77%,29.0
https://www.facebook.com/groups/643633699093006,Simply Truths,1133,71%,28.0
https://www.facebook.com/groups/314259348658894,HAL LINDSEY BIBLE PROPHECY TODAY,24473,-83%,26.0
https://www.facebook.com/groups/855063331652286,Morris San Italiani liberi,9691,,26.0
https://www.facebook.com/groups/501763617182379,David wilcock/ Alien Races And Truth Group Fan page,9630,-64%,24.0
https://www.facebook.com/124739264371283,Republicans of California (Statewide),17702,-80%,26.0
https://www.facebook.com/groups/997782990432459,United For Trump 2020,2925,-79%,26.0
https://www.facebook.com/groups/614469185256317,Make New York Red,5841,-74%,24.0
https://www.facebook.com/1615412695211929,DEFEND CANADA,2802,43%,26.0
https://www.facebook.com/1488694561351839,Conservative Lady,11241,146%,25.0
https://www.facebook.com/1654342288020584,Keep America Great!,5475,-71%,26.0
https://www.facebook.com/groups/515315435159143,Stop The New world order In Australia,1763,-34%,24.0
https://www.facebook.com/groups/217578905453373,Shasta County State of Jefferson 2.0,1751,-3%,26.0
https://www.facebook.com/groups/643541389464960,wake up Australia,2329,81%,24.0
https://www.facebook.com/1835044403446045,American Pro Trump,12802,137%,
https://www.facebook.com/groups/290861717996493,Justinian Deception Discussion,4032,-77%,26.0
https://www.facebook.com/groups/1709305522696171,LevinTV Official Group,7887,-87%,25.0
https://www.facebook.com/groups/266179167887195,De waarheid voorbij het nieuws,11202,-54%,25.0
https://www.facebook.com/groups/612632162257109,Støttegruppe for president Donald J. Trump. USA,4836,-73%,26.0
https://www.facebook.com/groups/414296235396690,Real Money and World Affairs,1311,-41%,26.0
https://www.facebook.com/groups/338984993477701,Trump Supporters for Political Truth,1595,-48%,26.0
https://www.facebook.com/groups/235116553172869,Connecticut Citizens against Ned Lamont,4596,-76%,26.0
https://www.facebook.com/groups/956639144530818,WE THE PEOPLE AGAINST CARBON TAX and the CLIMATE CHANGE,1245,-72%,25.0
https://www.facebook.com/groups/369440767280885,Patriots for Trump,2261,-74%,24.0
https://www.facebook.com/122293914785208,New York for Trump,4269,-83%,25.0
https://www.facebook.com/groups/439411073395375,Chester NH Free Press/politics/news,164,-75%,24.0
https://www.facebook.com/1064008413756604,Katerina Janouch - journalistik och debatt,19833,16%,26.0
https://www.facebook.com/515283525287467,PRESIDENT DONALD TRUMP,15109,-95%,26.0
https://www.facebook.com/groups/533181520051413,Keyboard Warriors,3963,-52%,24.0
https://www.facebook.com/202729753137755,VACCINE,2427,4%,24.0
https://www.facebook.com/1627335444184775,Soevereine Staat Eurostaete,3457,-78%,25.0
https://www.facebook.com/groups/549190435414738,Turdeau Must Go 💩,3902,-46%,25.0
https://www.facebook.com/groups/1800324006865132,Bring Vaxxed to Germany,2770,-41%,24.0
https://www.facebook.com/groups/4157921450892543,Be4Truth,3847,35%,26.0
https://www.facebook.com/1547805842188012,Vaxxed Vaccine Information,1898,-42%,25.0
https://www.facebook.com/160807377365315,Boycott Lame Stream Media,1262,235%,26.0
https://www.facebook.com/groups/3404395972909281,Reopen Delaware,4242,-84%,24.0
https://www.facebook.com/1439034716360399,Vaccine Choice Prayer Community,2470,1%,25.0
https://www.facebook.com/groups/2227066770755572,Texas for Medical Freedom,5294,-46%,26.0
https://www.facebook.com/groups/1508610016122503,The Truth,2498,-16%,25.0
https://www.facebook.com/348137165229626,Truth the main stream media ignores,18268,-70%,24.0
https://www.facebook.com/1407224596178241,חיסונים - בחירה מושכלת,46708,-59%,24.0
https://www.facebook.com/groups/226589437450706,Oracle Report,10459,-63%,25.0
https://www.facebook.com/groups/1563938297077314,Let's Get Back to Work! - RationalGround.com,2517,-13%,26.0
https://www.facebook.com/groups/249432238878008,Free Scotland,525,106%,25.0
https://www.facebook.com/300107833870025,UK Geo-engineering... and stuff you ought'a know about!,4223,22%,24.0
https://www.facebook.com/groups/2752602774967798,#sairdecasa,33169,-42%,26.0
https://www.facebook.com/1189780771167521,Canadian Combat Coalition National,4672,-21%,26.0
https://www.facebook.com/groups/282626385574048,Ravimite ja vaktsiinide kõrvaltoimed,13545,219%,26.0
https://www.facebook.com/groups/2137462842986867,FiveGee & ALL the Agendas Wexford,1165,89%,25.0
https://www.facebook.com/groups/444115399809547,Drs. Teri & Stu Warner and The Wellness Parenting Revolution,5886,-63%,25.0
https://www.facebook.com/groups/1218342048354149,New Yorkers for Medical Freedom and Parental Rights,2015,-36%,25.0
https://www.facebook.com/groups/1605946459536523,Canadians against sustainable development agenda 2030,894,-31%,25.0
https://www.facebook.com/groups/563756084573818,De Revolutie,3320,23%,24.0
https://www.facebook.com/groups/170058909816829,Health & Wellness,7447,-72%,24.0
https://www.facebook.com/groups/305964296409271,Patriot Alliance,367,30%,26.0
https://www.facebook.com/groups/1076811779195217,Real Americas Voice,10256,-76%,26.0
https://www.facebook.com/groups/1605232133111028,Vaccine Induced Autoimmune Disease,1583,,26.0
https://www.facebook.com/groups/409343436296620,PATRIOTS UNITING CANADA,2627,-90%,25.0
https://www.facebook.com/groups/857304014771972,Ohioans Defying Dewine’s Tyranny,4424,,24.0
https://www.facebook.com/261958580814851,DNN Deplorable News Network,10780,-85%,24.0
https://www.facebook.com/55819326186,Vampire Lezbos,699,,30.0
https://www.facebook.com/1817429074967248,Se7en News,851,-14%,26.0
https://www.facebook.com/69667273997,Vaccination Information Network (VINE),156665,94%,72.0
https://www.facebook.com/116467201763793,Zero Hedge,60735,-42%,25.0
https://www.facebook.com/337316776389390,Oregonians for Healthcare Choice,9811,68%,55.0
https://www.facebook.com/1374879262831019,Californians for Vaccine Choice,23130,-26%,34.0
https://www.facebook.com/853787754694250,A Voice for Choice,15803,-47%,34.0
https://www.facebook.com/143745137930,National Vaccine Information Center,215928,-6%,51.0
https://www.facebook.com/622560021241889,Georgia Coalition for Vaccine Choice,8359,50%,57.0
https://www.facebook.com/293630547364010,Toxic Food,1201,,24.0
https://www.facebook.com/209517882486098,Mesa County Patriots,1817,2%,35.0
https://www.facebook.com/164620026961366,Stop OC Smart Meters,2829,300%,29.0
https://www.facebook.com/669084493234593,VaXism,109694,38%,35.0
https://www.facebook.com/202964629750044,HealthCare Professionals for Vaccine Choice,3313,-75%,26.0
https://www.facebook.com/502707273224177,Vaxxter,25326,98%,29.0
https://www.facebook.com/421677478185847,"JABS: Justice, Awareness & Basic Support",3854,251%,24.0
https://www.facebook.com/294939430031,Phoenix Center for Regenetics,2578,,24.0
https://www.facebook.com/170010246442,Sol Luckman,2634,,24.0
